0,uk_real_5yr,uk_real_10yr,uk_real_30yr
2016-09-09,-2.3181670726440937,-1.9802213679822689,-1.62752581302765
2016-09-12,-2.3112469072322486,-1.9746188481364633,-1.650290299173528
2016-09-13,-2.3117260608215826,-1.9638174577351208,-1.643776301138834
2016-09-14,-2.306431364043889,-1.9695286869576514,-1.656453628280047
2016-09-15,-2.301115800085019,-1.967452603971179,-1.6534858384114128
2016-09-16,-2.298256454393692,-1.9752350408576553,-1.6545256115668592
2016-09-19,-2.2696955132960825,-1.9534818465011294,-1.6250299930463574
2016-09-20,-2.2878682497945912,-1.9902958023754054,-1.6489638339439396
2016-09-21,-2.3008463792884175,-1.9863412219290748,-1.6295720330904908
2016-09-22,-2.361821254562874,-2.0708104490288513,-1.7258779303872478
2016-09-23,-2.361556052498398,-2.0669379808495423,-1.7124304718618761
2016-09-26,-2.4082080813961295,-2.107202435325204,-1.7518887070494762
2016-09-27,-2.445558061524469,-2.15544766680292,-1.8175753375158255
2016-09-28,-2.4543750475166655,-2.1674023340744286,-1.8339106378185805
2016-09-29,-2.4913338326476135,-2.184586471865429,-1.836137885450961
2016-09-30,-2.4164149284264553,-2.1014760233582934,-1.7514630217691578
2016-10-03,-2.5098534160566865,-2.184859712441294,-1.8408479828143065
2016-10-04,-2.555148547494185,-2.2030933373689985,-1.823620337218702
2016-10-05,-2.555700891681194,-2.189561249732148,-1.8334443207762345
2016-10-06,-2.6082663444208345,-2.218910872117079,-1.8565453440664847
2016-10-07,-2.6321216482183374,-2.199554302940955,-1.8086049407634797
2016-10-10,-2.594097558163597,-2.160583548244434,-1.7865438741418187
2016-10-11,-2.684093855444657,-2.2260280380155115,-1.8034122437094795
2016-10-12,-2.6338159708311792,-2.1655115729129,-1.7488699698322574
2016-10-13,-2.5700905057070758,-2.109957673086341,-1.7068083009064112
2016-10-14,-2.464774203821641,-1.9995272409126066,-1.6494613576780188
2016-10-17,-2.4436382011628646,-1.9780638039964287,-1.6472211653004158
2016-10-18,-2.516991010602152,-2.050827009811825,-1.6897747632447775
2016-10-19,-2.514214258381865,-2.064873836072917,-1.7207061652163478
2016-10-20,-2.5501555153091546,-2.1031225046031716,-1.7653722113121157
2016-10-21,-2.52389254475355,-2.090299881288041,-1.7478953832256583
2016-10-24,-2.5267907427300114,-2.1010894133994427,-1.7686460490381273
2016-10-25,-2.5458883621895545,-2.12440885877945,-1.7897945853967814
2016-10-26,-2.481159903611061,-2.058252744935235,-1.7515994219535354
2016-10-27,-2.4806224705019004,-2.026529891328609,-1.7114373702987251
2016-10-28,-2.4757355367669733,-2.004626451911579,-1.649543355369082
2016-10-31,-2.509165662983082,-2.0419684153463935,-1.7018186253094696
2016-11-01,-2.4927528004328083,-2.0070816501797037,-1.6561059708990464
2016-11-02,-2.552425305353314,-2.0700846955347827,-1.7065946008818367
2016-11-03,-2.4471810842830113,-1.993487460879664,-1.6882845049942063
2016-11-04,-2.4704501957457046,-2.0348111667091144,-1.7225208087515047
2016-11-07,-2.438754166239662,-1.9903860993924571,-1.670630499603318
2016-11-08,-2.4245889746609954,-1.9631649522667154,-1.6392742755092593
2016-11-09,-2.4781921498510653,-1.9948883040543965,-1.6274955444106078
2016-11-10,-2.440722689177016,-1.9299179715375196,-1.5740314944980012
2016-11-11,-2.389470169089813,-1.8871935036643612,-1.5712717284631261
2016-11-14,-2.3425446766515385,-1.8225020630549178,-1.5182441009239307
2016-11-15,-2.396734103126946,-1.8765293750709002,-1.5700572814080558
2016-11-16,-2.3779881049290426,-1.851382101643543,-1.5654922455483573
2016-11-17,-2.3635481023722287,-1.831514818666356,-1.5468099117994927
2016-11-18,-2.307996016355806,-1.7581095698059954,-1.4751305924099207
2016-11-21,-2.327629035880064,-1.7856571948488085,-1.4910823279390926
2016-11-22,-2.349661085441073,-1.8088461310023463,-1.5083751102407836
2016-11-23,-2.329276265585346,-1.7717383167529903,-1.4873937662607835
2016-11-24,-2.3583676677568013,-1.8003446739692408,-1.521673078769503
2016-11-25,-2.333703349630657,-1.7739410781502873,-1.5023113332802425
2016-11-28,-2.3565214749199335,-1.7968370583137196,-1.5026667380522114
2016-11-29,-2.3361418384711787,-1.7783395295293167,-1.4866928001643782
2016-11-30,-2.324370500751976,-1.7720951375877008,-1.4553171561105585
2016-12-01,-2.3193708136408695,-1.7399789731640432,-1.3797073478457509
2016-12-02,-2.401688904954133,-1.853866439950713,-1.4895008478843195
2016-12-05,-2.3989263932653926,-1.8477352491862693,-1.4929779143394475
2016-12-06,-2.360719942329348,-1.8243656208275714,-1.4836086749901727
2016-12-07,-2.374442389319698,-1.8668256327625947,-1.532495410106389
2016-12-08,-2.3651460876374877,-1.8616361298503932,-1.5534147984489084
2016-12-09,-2.3336966569180486,-1.820010279613427,-1.5251499219932987
2016-12-12,-2.344112509959669,-1.7996542032889118,-1.4789562941448573
2016-12-13,-2.434396079016005,-1.8569898177830961,-1.491458343831305
2016-12-14,-2.433601874497769,-1.8638246195558157,-1.490601823139937
2016-12-15,-2.331706581032369,-1.7441553524442182,-1.374678343903645
2016-12-16,-2.325425090713586,-1.7543460856688842,-1.3921418862018204
2016-12-19,-2.3439836104661476,-1.774214578804452,-1.394088478628012
2016-12-20,-2.380542320922968,-1.8091060679172912,-1.4236751298090364
2016-12-21,-2.4133576018758633,-1.847892955079288,-1.4600337828540626
2016-12-22,-2.4178445548088034,-1.8579609054811592,-1.4816703802240523
2016-12-23,-2.4357416029908743,-1.8827429260310642,-1.506410326107365
2016-12-28,-2.461858612381108,-1.919224101409585,-1.5414713868285168
2016-12-29,-2.4956128521328607,-1.9738659358591188,-1.5940785059674125
2016-12-30,-2.542560428952112,-1.9955956923206706,-1.5920976034710097
2017-01-03,-2.5209975962755524,-1.9596255462697627,-1.5442316763030066
2017-01-04,-2.5284607018962033,-1.9763403347095003,-1.5701916128377986
2017-01-05,-2.5528333046206853,-1.995788664931015,-1.591601755961505
2017-01-06,-2.528728625636532,-1.9501612910613613,-1.5539462377194717
2017-01-09,-2.553166451660588,-1.960188022389898,-1.5473089149894752
2017-01-10,-2.5911474530070846,-1.9757820326779107,-1.5560443576216891
2017-01-11,-2.65291041007342,-2.0076289431907104,-1.574060902113143
2017-01-12,-2.6627512096325368,-2.031492992151763,-1.6041317084840627
2017-01-13,-2.621221602280659,-1.987415535413734,-1.5637878284636593
2017-01-16,-2.627902051231971,-1.9965386652465806,-1.5715950927000573
2017-01-17,-2.5917568814581236,-1.9631338842467645,-1.5686096093617468
2017-01-18,-2.586168814050994,-1.9621304157288773,-1.5737080200457227
2017-01-19,-2.52101696150877,-1.888796197927635,-1.5101825115620455
2017-01-20,-2.4755387107756937,-1.8454159871522944,-1.477508677945919
2017-01-23,-2.503227001803471,-1.879501717014571,-1.5055012824044256
2017-01-24,-2.5213358198286864,-1.9078696376277051,-1.5575728846830752
2017-01-25,-2.458188687249641,-1.8481853559242682,-1.5174376102917224
2017-01-26,-2.450519652204191,-1.84045446050221,-1.505750236547876
2017-01-27,-2.4878044265361874,-1.88582493617056,-1.5232083874209676
2017-01-30,-2.5130760766606,-1.9218443685621942,-1.5589148639573958
2017-01-31,-2.5573009096576427,-1.9721445367555248,-1.6007978094838344
2017-02-01,-2.5534851330787283,-1.9623910178610455,-1.5781228283935256
2017-02-02,-2.5748683460800503,-1.9849014730665542,-1.5909292429807882
2017-02-03,-2.5541625510721575,-1.9580219317933305,-1.5633354097553394
2017-02-06,-2.579794807587468,-1.9871962674989778,-1.585617382437687
2017-02-07,-2.595486017709496,-1.9968551425260759,-1.5951721213655434
2017-02-08,-2.6098928189377957,-2.0304451297725015,-1.646920352108005
2017-02-09,-2.6031853362702466,-2.0279922815032068,-1.6509372875608723
2017-02-10,-2.578983078989001,-1.9957706272266489,-1.6208256819436833
2017-02-13,-2.5557907529336044,-1.97161588115654,-1.6058737109216645
2017-02-14,-2.5115209409825034,-1.9408584206051003,-1.6187493603371172
2017-02-15,-2.4937570052403015,-1.925379246396788,-1.5752897512769721
2017-02-16,-2.5017975496744307,-1.935930557266244,-1.5857712106473645
2017-02-17,-2.499506516245315,-1.9441883281498942,-1.586046119914349
2017-02-20,-2.4853544110146504,-1.9259440325792905,-1.5693819634499928
2017-02-21,-2.4323919881343903,-1.8718231105610628,-1.5266735186277074
2017-02-22,-2.409807962860414,-1.8653155917082471,-1.5444722498036538
2017-02-23,-2.4593745538818146,-1.9358386714825386,-1.5842952419052474
2017-02-24,-2.5113598511206954,-2.0020364901596706,-1.6209878626400225
2017-02-27,-2.5345211534635346,-2.015605976703457,-1.6232269695976695
2017-02-28,-2.540675094782996,-2.0161127252518316,-1.6302345048283986
2017-03-01,-2.5066831101163545,-1.9743284427772594,-1.6097098934791632
2017-03-02,-2.527881403628517,-1.9713776104040452,-1.5891863628833396
2017-03-03,-2.520602480769539,-1.9503593627232145,-1.5558196062537637
2017-03-06,-2.4885375882496654,-1.9190014024510744,-1.5374678175294467
2017-03-07,-2.523243136588228,-1.9482078053785195,-1.5729249812161965
2017-03-08,-2.5467153380018144,-1.9480106673768165,-1.592566768219822
2017-03-09,-2.5228748969152273,-1.9528876506934068,-1.6240869585178335
2017-03-10,-2.5131485358675665,-1.9463626088763977,-1.6075743713948787
2017-03-13,-2.5308333396778893,-1.9501664041507307,-1.6020830567764723
2017-03-14,-2.5418290507391172,-1.9604168142249603,-1.606374571450037
2017-03-15,-2.555205683510404,-1.9678022810477667,-1.6048638760911842
2017-03-16,-2.5120450733820316,-1.924967220325297,-1.593767124827188
2017-03-17,-2.4632079119515202,-1.864296253857433,-1.5366431715019064
2017-03-20,-2.486367127036883,-1.8876930066520157,-1.5565008485751541
2017-03-21,-2.547806054300694,-1.9077880917707115,-1.5640563733821793
2017-03-22,-2.61772995396635,-1.9869652123139812,-1.6268241538633563
2017-03-23,-2.626483400556425,-1.9819650681008274,-1.6041275088909606
2017-03-24,-2.6416490972968343,-2.025732481077985,-1.639514932104666
2017-03-27,-2.6442071920745036,-2.044935368412851,-1.6550623953036794
2017-03-28,-2.623508935216957,-2.02678000147858,-1.6499424618444622
2017-03-29,-2.6261539074295945,-2.0253011258466223,-1.6403446640770372
2017-03-30,-2.6559269653335495,-2.0413375421894857,-1.6450105302833782
2017-03-31,-2.6803325836189695,-2.069579801054981,-1.6780943435824516
2017-04-03,-2.7439650801190276,-2.1409055307913345,-1.7500480398994869
2017-04-04,-2.7769380574042537,-2.1710514768322406,-1.7689302621075138
2017-04-05,-2.7905366050919933,-2.1756688151036023,-1.7688307214116474
2017-04-06,-2.810302050623912,-2.202863032350417,-1.8102498540788832
2017-04-07,-2.7984641776017436,-2.193440208015486,-1.804166858197097
2017-04-10,-2.819022408541112,-2.205099903326494,-1.821686149948822
2017-04-11,-2.911206426991819,-2.2781496988783756,-1.8868626079409998
2017-04-12,-2.939785704904677,-2.2984245474171443,-1.9043962352240456
2017-04-13,-2.879427948619493,-2.2593868256018617,-1.8620239344594336
2017-04-18,-2.782427089346594,-2.172003086488804,-1.7929857965205727
2017-04-19,-2.6990051818848335,-2.11949888007761,-1.7799266024997502
2017-04-20,-2.6616430923917958,-2.0960454116014464,-1.7750502333737026
2017-04-21,-2.682621846491354,-2.1258007392682514,-1.781159642797819
2017-04-24,-2.6591975850081506,-2.0928046520362917,-1.742361470489532
2017-04-25,-2.628949367046157,-2.0653706047618927,-1.7204318756294419
2017-04-26,-2.6073639891660347,-2.042295062339316,-1.6967090440307657
2017-04-27,-2.5732656805865664,-2.01622694581794,-1.6834750145594848
2017-04-28,-2.601882534777221,-2.0716417723334914,-1.760684352990921
2017-05-02,-2.580693371657177,-2.045329566958206,-1.7313256581737806
2017-05-03,-2.5587196785290662,-2.020653567000423,-1.700831176234997
2017-05-04,-2.497997096057611,-1.9591602530319019,-1.6319365332060405
2017-05-05,-2.442428716746691,-1.9218493657462148,-1.6076338539789725
2017-05-08,-2.4003027073701535,-1.8781408849866117,-1.5621686470810705
2017-05-09,-2.4022361200256652,-1.877402523743104,-1.5934606522023154
2017-05-10,-2.4543222980742048,-1.9370781926830976,-1.6480450843390844
2017-05-11,-2.514962643530214,-1.975131794277773,-1.6547485390818681
2017-05-12,-2.5238134941065637,-1.9985390981467965,-1.6766659215658035
2017-05-15,-2.554239370714575,-2.0062509118846936,-1.6608356880263873
2017-05-16,-2.5677041726488503,-2.0069084126192545,-1.6826453092431197
2017-05-17,-2.566780248491516,-2.015873021427545,-1.7008706547143055
2017-05-18,-2.553438472791803,-2.0177331074407365,-1.7131284406757847
2017-05-19,-2.545010657486113,-2.015247116960165,-1.7281455429581125
2017-05-22,-2.5545798771199153,-2.0242240534942644,-1.7312393563125381
2017-05-23,-2.5805174730525264,-2.055816518122104,-1.7556486958075304
2017-05-24,-2.581664009516255,-2.0522168585324994,-1.7534413904808273
2017-05-25,-2.5633926760736783,-2.043238917852098,-1.7445118388609993
2017-05-26,-2.5966414123358006,-2.068187975027146,-1.7247926181316768
2017-05-30,-2.611418624032693,-2.0767647198081134,-1.700643353561652
2017-05-31,-2.5468946164540136,-2.028098208133188,-1.6684108493600875
2017-06-01,-2.5176472592662202,-2.0032966457169468,-1.6762846974269157
2017-06-02,-2.5256462766676098,-2.0187684051985046,-1.6814703182899142
2017-06-05,-2.5145044864261967,-2.003046052426857,-1.6637263706181002
2017-06-06,-2.5675577563483376,-2.0589501436943864,-1.6922349954134364
2017-06-07,-2.5340321479607772,-2.0407477097213347,-1.6885987342360946
2017-06-08,-2.4593043361305487,-1.966283474524158,-1.6082371964534075
2017-06-09,-2.5071163919188284,-2.0048411010494367,-1.6277087792387808
2017-06-12,-2.548089835196543,-2.047812953246166,-1.6544734819001135
2017-06-13,-2.568070087394502,-2.0154166477405786,-1.6052393425546512
2017-06-14,-2.5925264200537157,-2.059480713232148,-1.6629250065654033
2017-06-15,-2.458439853682828,-1.9319388049025548,-1.551096450692133
2017-06-16,-2.456572671906314,-1.9414398664321706,-1.5740469721585921
2017-06-19,-2.4611341432759284,-1.9539613933288416,-1.6058882856399959
2017-06-20,-2.488855873181275,-1.9905386436247567,-1.6486694141786478
2017-06-21,-2.43590027722989,-1.9750725297584766,-1.6849414747071518
2017-06-22,-2.455553025404816,-2.0097300903818267,-1.7049674802185466
2017-06-23,-2.3970059143151703,-1.9629325357294767,-1.6663755295228346
2017-06-26,-2.4195662824145137,-1.97689270924276,-1.641668572971391
2017-06-27,-2.384988128207151,-1.9259973081437796,-1.5902560581581429
2017-06-28,-2.323495738717136,-1.863246857498813,-1.5608716357249486
2017-06-29,-2.260691067974049,-1.7980099862613592,-1.4998049685230765
2017-06-30,-2.281561443420843,-1.8252755030385672,-1.5345931136394595
2017-07-03,-2.2886699926179084,-1.8319825267020693,-1.5247910792177533
2017-07-04,-2.2961916083130514,-1.8311160568390321,-1.5160538825110388
2017-07-05,-2.2825418325465643,-1.8027038618422366,-1.4882127286949673
2017-07-06,-2.2319529009507653,-1.7547455905162415,-1.430973877722083
2017-07-07,-2.2240576494569995,-1.7525530118848944,-1.4163723061818028
2017-07-10,-2.2247164668598804,-1.7577748403228974,-1.4237121918321134
2017-07-11,-2.198503000013178,-1.7346549119145436,-1.4023606345079795
2017-07-12,-2.2410203869345304,-1.7793108282138337,-1.450051861578338
2017-07-13,-2.1954956235018033,-1.734680246682138,-1.4243495699949547
2017-07-14,-2.1465491284069156,-1.6724776460647175,-1.3621876818434742
2017-07-17,-2.1452854069705394,-1.6738024119193455,-1.3616041965898873
2017-07-18,-2.256776320870503,-1.764826008709217,-1.4228104768961904
2017-07-19,-2.279808166398509,-1.791711420665282,-1.4548638761894337
2017-07-20,-2.2792244831729915,-1.798132920888729,-1.4703051721636697
2017-07-21,-2.285333560505113,-1.8238087627684791,-1.521048169757686
2017-07-24,-2.298145586730569,-1.8433603483888958,-1.553050000396101
2017-07-25,-2.277795719484364,-1.8100115994505728,-1.5069902673656899
2017-07-26,-2.3024526983051956,-1.8249666239028752,-1.513929426294135
2017-07-27,-2.298183233512963,-1.8145922183869079,-1.4756947040142059
2017-07-28,-2.270489334258489,-1.7936158183732498,-1.4587421297907794
2017-07-31,-2.2553627490262884,-1.7877088965011025,-1.4634660686808203
2017-08-01,-2.262382085923094,-1.8017260950413665,-1.4870509489506183
2017-08-02,-2.233529797408395,-1.7757786463371272,-1.4661092183552218
2017-08-03,-2.2870532535663672,-1.8353372728609743,-1.5141513024411966
2017-08-04,-2.2709750027619453,-1.8246363172839046,-1.5081613813357568
2017-08-07,-2.293282785290702,-1.846195051602518,-1.521549524614718
2017-08-08,-2.29368768827388,-1.8564572627939726,-1.5366249679503456
2017-08-09,-2.3258945863192695,-1.895752928498292,-1.5725455845960226
2017-08-10,-2.363466110167008,-1.94312980871231,-1.6139222559629856
2017-08-11,-2.3706386881196644,-1.9518587996759549,-1.6140460599466386
2017-08-14,-2.344394604824783,-1.9259647481623845,-1.5843044577788221
2017-08-15,-2.420516851001459,-1.9630414196871744,-1.594283455266664
2017-08-16,-2.417229911199799,-1.954836788100288,-1.5775530729355116
2017-08-17,-2.4235533312315347,-1.961467478731204,-1.5889822969937384
2017-08-18,-2.4224331433924613,-1.9631937499288115,-1.5892174701430712
2017-08-21,-2.42521744958375,-1.9691682116356595,-1.602633715703077
2017-08-22,-2.4089497421959933,-1.9414067661110077,-1.5818284220654562
2017-08-23,-2.438798847887726,-1.982933967023916,-1.62657845577182
2017-08-24,-2.441231983092932,-1.9881464137649132,-1.6358695420226455
2017-08-25,-2.449243006211505,-2.0006112233684985,-1.6555618187915384
2017-08-29,-2.5005160908054838,-2.06494098708274,-1.7166503774164303
2017-08-30,-2.4757262551845285,-2.027654405148361,-1.6674166352204327
2017-08-31,-2.475749719348007,-2.02451616544844,-1.6567119292173529
2017-09-01,-2.4524993941669906,-2.0013907731404874,-1.636301369353156
2017-09-04,-2.452687016752754,-1.9985579463413234,-1.6209107907379166
2017-09-05,-2.479774594823471,-2.02794188492323,-1.6551307707775431
2017-09-06,-2.5027606808992364,-2.052127255363033,-1.6830190248946946
2017-09-07,-2.576998765787727,-2.1226209209406637,-1.7576906287377836
2017-09-08,-2.5428328169799403,-2.091853736729953,-1.7412590419137985
2017-09-11,-2.494814132135342,-2.044703791405122,-1.6973253335875236
2017-09-12,-2.4645874307929523,-1.9652884688482186,-1.5959333531333384
2017-09-13,-2.488242821596444,-1.9812385207923455,-1.6077996504192582
2017-09-14,-2.4051387041761116,-1.9144643270110635,-1.5652895157213638
2017-09-15,-2.2294875419150735,-1.7656845219687554,-1.4750083288887026
2017-09-18,-2.2215853061750552,-1.7558322163864157,-1.4549922125808823
2017-09-19,-2.227379985757919,-1.7572592387747061,-1.4485982570580036
2017-09-20,-2.2320196410991224,-1.7715206323889348,-1.4778377110510883
2017-09-21,-2.203904379479419,-1.751303012530574,-1.4896054979039066
2017-09-22,-2.2044402981848896,-1.7628210006338876,-1.5042541592292153
2017-09-25,-2.2311702370323063,-1.7999788475111427,-1.5275079238023699
2017-09-26,-2.215125725752645,-1.784412239300933,-1.4915055108126676
2017-09-27,-2.1677521283027996,-1.734483063593019,-1.4607207641391307
2017-09-28,-2.16892835693453,-1.7385315555645469,-1.4566272890559362
2017-09-29,-2.1715324140816916,-1.7516748058988412,-1.4779066117161757
2017-10-02,-2.1985804403809697,-1.7828924533483916,-1.510132008637402
2017-10-03,-2.170229936217095,-1.7550254160995096,-1.4959827010888707
2017-10-04,-2.189684318478108,-1.7663495948439834,-1.501610956452932
2017-10-05,-2.1959234925024833,-1.7651782936298546,-1.488918997122124
2017-10-06,-2.23699197427143,-1.7976431382712186,-1.5155462436466922
2017-10-09,-2.20870479481021,-1.7776997521592588,-1.5068788169483154
2017-10-10,-2.2098078477284586,-1.7980486628314978,-1.5385264275484192
2017-10-11,-2.2027712448253007,-1.8019684730186172,-1.553976591074004
2017-10-12,-2.149422064435007,-1.7589532445942715,-1.5239338051834133
2017-10-13,-2.1429145204291813,-1.7719640418071738,-1.5464030029637044
2017-10-16,-2.1561872185255226,-1.7971766481435876,-1.572224119662606
2017-10-17,-2.271763394200773,-1.876429715079858,-1.609484313735487
2017-10-18,-2.2110408378734823,-1.8174421842151394,-1.5559748252439356
2017-10-19,-2.2239217579666937,-1.8341869029457218,-1.5647412742633027
2017-10-20,-2.165176952732713,-1.766913428544166,-1.5008753425189394
2017-10-23,-2.176055993182781,-1.7847946740308593,-1.5133088263930607
2017-10-24,-2.128307592435598,-1.7378710343424892,-1.485910460394522
2017-10-25,-2.077784101990467,-1.6995547493411785,-1.4684771407354014
2017-10-26,-2.0706258484378397,-1.6913462131021668,-1.4447557724405515
2017-10-27,-2.085356331601624,-1.7110636804318247,-1.4371332123003986
2017-10-30,-2.1114502306480945,-1.7377081074424214,-1.457299780841716
2017-10-31,-2.12528064031865,-1.7572207815300653,-1.4919538426163583
2017-11-01,-2.1164774651602483,-1.7554532700583283,-1.5034900601461934
2017-11-02,-2.2273369372226544,-1.8359708890047899,-1.5346077909497085
2017-11-03,-2.2024182062124895,-1.8072688191881077,-1.4939694778997679
2017-11-06,-2.1912491714554845,-1.7948092687889674,-1.5052034832654289
2017-11-07,-2.231538264584237,-1.839834014928637,-1.5662698947832392
2017-11-08,-2.249683014792087,-1.8705980531959892,-1.6146574106297924
2017-11-09,-2.218188964951625,-1.8387479242379121,-1.583656667900001
2017-11-10,-2.156877026554494,-1.7783156804851923,-1.543918766155366
2017-11-13,-2.1877064280676914,-1.8071831012249864,-1.5583840196470835
2017-11-14,-2.234248840251769,-1.8363931932151794,-1.5721583015160012
2017-11-15,-2.230460752050013,-1.846769133319604,-1.5670151494835378
2017-11-16,-2.2043565415892123,-1.8239517877143008,-1.550329541500337
2017-11-17,-2.197155918121893,-1.8273454437501644,-1.5627350755743568
2017-11-20,-2.2099429211131376,-1.8513098605725458,-1.6127868597538362
2017-11-21,-2.2048103287959058,-1.8573815191257868,-1.6226884475129966
2017-11-22,-2.1933673396605338,-1.8403465900163631,-1.5869216954708862
2017-11-23,-2.2188514708583664,-1.8650916971658051,-1.6031201533683257
2017-11-24,-2.213846555186204,-1.864206521030198,-1.611024146654795
2017-11-27,-2.210505665322288,-1.862301244513367,-1.6118808414010766
2017-11-28,-2.211729664962414,-1.8668278210908444,-1.6139592496045512
2017-11-29,-2.0845385214483194,-1.758236368137726,-1.5393220186556427
2017-11-30,-2.049677821848633,-1.7414921978064928,-1.5338779534882296
2017-12-01,-2.123033007099025,-1.8221915633094767,-1.6009883023341578
2017-12-04,-2.049790456195905,-1.7621057387476782,-1.555599281601806
2017-12-05,-2.0930473250566317,-1.8077723504881764,-1.5993691252351128
2017-12-06,-2.1228197423521946,-1.8424487437053654,-1.6182493482572022
2017-12-07,-2.1217841654588776,-1.835198809520076,-1.5945790600528187
2017-12-08,-2.075703274148192,-1.7884878640542308,-1.5608546341313578
2017-12-11,-2.1217686793684076,-1.8397356196552574,-1.5963099731078438
2017-12-12,-2.1693122455030465,-1.862606530188182,-1.6062765914844899
2017-12-13,-2.1250351891779915,-1.8336067423394713,-1.5883102472713386
2017-12-14,-2.130793405165819,-1.8610172886885628,-1.6358590636523551
2017-12-15,-2.1472400646613665,-1.8784024356233662,-1.6328558461347202
2017-12-18,-2.1468688831734015,-1.8818635280967662,-1.6368702817184058
2017-12-19,-2.1056806691894128,-1.8359750440841165,-1.5819340953385117
2017-12-20,-2.0845365282578276,-1.8093050929054975,-1.5626732634692855
2017-12-21,-2.1037924380892283,-1.8276042476533614,-1.5783395808238831
2017-12-22,-2.121749516001495,-1.8506186953967396,-1.6008296395805104
2017-12-27,-2.162349836615538,-1.9021984410214614,-1.6434575177011064
2017-12-28,-2.1284584348500646,-1.8736005706823307,-1.6253502100041985
2017-12-29,-2.115859353676857,-1.871392923018344,-1.628484570843418
2018-01-02,-2.0653567987272394,-1.8110444382269943,-1.5813827768188948
2018-01-03,-2.1247855219974054,-1.8720603725192948,-1.6401765118252885
2018-01-04,-2.133259566162235,-1.865582052480947,-1.633480241000644
2018-01-05,-2.1445884283643784,-1.8494790237407142,-1.6112226308424475
2018-01-08,-2.1437998595945453,-1.8568451777841488,-1.6219612958626137
2018-01-09,-2.1149537954880073,-1.830107179592428,-1.6071237112685544
2018-01-10,-2.11110086141339,-1.8299493066321002,-1.600876458903012
2018-01-11,-2.0835970584821757,-1.8056882496202529,-1.5846265061364375
2018-01-12,-2.03629393083058,-1.7761656760777829,-1.5731527577883526
2018-01-15,-2.0314506017854113,-1.78405437699968,-1.5848645380638842
2018-01-16,-2.130810583004851,-1.8395827670244322,-1.5847097020013736
2018-01-17,-2.1272581481780604,-1.8422407175556184,-1.6007921270624328
2018-01-18,-2.0752356312014646,-1.80950462489532,-1.5789936732948628
2018-01-19,-2.0845826358742108,-1.818103662232651,-1.5737717246232876
2018-01-22,-2.065113190483998,-1.8006142168510706,-1.5652470058253576
2018-01-23,-2.0488198759793335,-1.793853118570567,-1.5615785674263682
2018-01-24,-1.9741704709101042,-1.7259284722888897,-1.5275460827136316
2018-01-25,-1.9364866146304436,-1.7022582117742047,-1.5305737961448456
2018-01-26,-1.9155624248201792,-1.6940173826352762,-1.5484557400457672
2018-01-29,-1.9132602989081007,-1.691264500013272,-1.549659927207899
2018-01-30,-1.9136630033354092,-1.6943077177906243,-1.543628230190325
2018-01-31,-1.889630661191891,-1.6644454178395054,-1.5133971127944936
2018-02-01,-1.8526570512457827,-1.622582070359115,-1.494072741543407
2018-02-02,-1.8286558975651144,-1.5953889584251464,-1.4883971368827082
2018-02-05,-1.8495896525377262,-1.6098518904042252,-1.4931830243989346
2018-02-06,-1.9242659560051691,-1.6595232603213421,-1.4897533859956347
2018-02-07,-1.9146371422127664,-1.654471713948435,-1.5041780068307087
2018-02-08,-1.7796595757903848,-1.5427150044555866,-1.4520136496927725
2018-02-09,-1.7659508652176417,-1.542698810641809,-1.4505943296882904
2018-02-12,-1.7640413929854564,-1.5434482742973104,-1.4466133249638071
2018-02-13,-1.7861795266733331,-1.5490195526908055,-1.4410394916781497
2018-02-14,-1.7757259153464022,-1.536184308875398,-1.42500631137214
2018-02-15,-1.7778496996791386,-1.5348684065037044,-1.421680256008543
2018-02-16,-1.829382931801641,-1.5906475315559687,-1.475814795021322
2018-02-19,-1.8171673327111506,-1.5832103790005891,-1.4758570298277407
2018-02-20,-1.8387780009350316,-1.6122368133312228,-1.5117700671069412
2018-02-21,-1.8268581715645957,-1.6052352652996231,-1.5044527032522204
2018-02-22,-1.8142099025750937,-1.592764538747102,-1.4877742490282961
2018-02-23,-1.806590380414819,-1.5941844494157105,-1.485878271883544
2018-02-26,-1.7973017581668138,-1.597282147162533,-1.4963668176749503
2018-02-27,-1.7517748670838418,-1.5604586927978916,-1.475396367879795
2018-02-28,-1.7848093871780555,-1.5975049982722838,-1.5052635124768898
2018-03-01,-1.8086243752903433,-1.6238111464404525,-1.5188790516561395
2018-03-02,-1.8269016836897383,-1.640651298002794,-1.5208123266923863
2018-03-05,-1.8103692678017598,-1.618088198881257,-1.4927281873025593
2018-03-06,-1.7929409867620723,-1.5900051254389114,-1.4767073911453958
2018-03-07,-1.7941616084728722,-1.5991616840524485,-1.4819911699101633
2018-03-08,-1.7950602955091128,-1.611342508691272,-1.4905899474553133
2018-03-09,-1.7859429005159995,-1.593524671409083,-1.4574713379743918
2018-03-12,-1.7856232635144444,-1.5917467529897487,-1.4630825432316064
2018-03-13,-1.7708419525479075,-1.590537321593798,-1.5020987172959765
2018-03-14,-1.8187229103959386,-1.6405910675653712,-1.5562969523872416
2018-03-15,-1.8038394919788747,-1.6273450876052482,-1.562866636011795
2018-03-16,-1.7903331239239133,-1.6185394723322433,-1.5660167058587449
2018-03-19,-1.742227046650666,-1.5927949415984743,-1.5761241981793819
2018-03-20,-1.7822360993661175,-1.5994285082181243,-1.5767302098455043
